Rice_ID,Region,Rice_Type,Price_per_kg,Demand_Tons,Supply_Tons,Rainfall_mm,Temperature_C,Import_Export,Date
354,East,,61.66302747,580.3365049,271.4266033,201.6353878,20.65999057,EXPORT,20-12-2023
946,North,basmati,45.37903981,438.5049562,554.5826218,115.6388125,37.8607774,Import,03-08-2025
143,West,White,46.7311922,472.6980239,533.2202065,208.35185,38.71188042,Import,23-05-2023
471,West,Basmati,56.41687437,461.4616672,519.1009023,159.8669305,31.04027516,Import,15-04-2024
400,North,Basmati,72.88682069,577.2094789,482.633257,249.1089493,23.98030935,Import,04-02-2024
717,North,Jasmine,51.91520964,567.0740946,520.6669918,138.2577143,26.47408988,Export,17-12-2024
321,south ,Brown,65.83465025,510.9470604,553.0089305,214.4826849,26.17468834,import,17-11-2023
20,West,Brown,49.5023349,600.356656,577.1867186,206.2036363,29.24133121,EXPORT,20-01-2023
827,NORTH,Brown,64.74056052,462.0595501,433.8245359,183.0434865,22.20963632,,06-04-2025
807,North,Brown,60.50110596,481.7579003,309.4616232,213.0588403,30.57721318,,17-03-2025
826,West,Basmati,43.12066133,386.1432627,420.9011531,198.3117609,39.87198372,import,05-04-2025
408,North,basmati,46.83349971,348.4904657,345.8665392,109.5821784,12.08968696,Export,12-02-2024
538,south ,Jasmine,194.7333142,532.9979461,797.4044148,107.0293337,32.98965517,Export,21-06-2024
636,South,White,43.95987725,433.6695678,570.489112,227.3651337,23.62807433,EXPORT,27-09-2024
39,West,basmati,53.72131391,569.7102856,495.5400541,227.5393868,27.44650693,EXPORT,08-02-2023
,East,Jasmine,,654.7570095,592.131334,168.2288447,24.87535967,Export,25-06-2023
246,North,,52.22282717,441.8853955,393.0904162,121.4210961,30.89535266,import,03-09-2023
846,North,basmati,51.07042382,267.8043583,375.8323312,97.80316527,18.04608923,,25-04-2025
683,,Jasmine,49.38956575,362.76254,444.9589745,127.6533965,37.44197339,Import,13-11-2024
771,North,,60.28682611,379.3999799,587.5906385,201.7433441,20.98341373,import,09-02-2025
969,North,basmati,47.8084398,599.1258658,355.6906818,178.9261126,28.00746541,,26-08-2025
155,North,Jasmine,48.66420159,519.2292978,344.0797138,150.9796295,33.13477374,EXPORT,04-06-2023
288,East,Basmati,42.27695975,440.2290486,,163.9407722,38.33506353,,15-10-2023
618,North,Basmati,41.07544161,533.8346667,385.1984638,175.0617406,28.68132481,Export,09-09-2024
570,NORTH,Basmati,56.8203445,674.4639173,417.431869,194.4732201,30.55361717,,23-07-2024
760,NORTH,Basmati,42.09933675,617.1120631,689.5045603,141.1194496,29.87326363,EXPORT,29-01-2025
18,NORTH,basmati,54.91404567,479.554502,630.1747706,125.1900423,29.65123285,Import,18-01-2023
128,East,White,52.54173892,513.977697,160.2801215,181.9183738,23.75055344,,08-05-2023
323,East,Jasmine,119.4566502,442.712791,491.8966007,238.9514934,26.70795032,,19-11-2023
256,North,Brown,53.83971553,379.6867398,699.321718,221.5032844,33.10039999,import,13-09-2023
689,North,Jasmine,60.38388756,610.8337687,412.2021707,338.4446155,34.76698767,,19-11-2024
985,South,White,unknown,707.5637542,282.5288863,174.894191,29.21078989,Import,11-09-2025
191,West,Brown,60.46920128,425.6865735,478.6874596,266.9012701,26.7484216,Export,10-07-2023
116,NORTH,basmati,52.35199829,698.1691806,419.6856463,256.3687005,,EXPORT,26-04-2023
632,NORTH,Brown,254.3665529,2017.707189,621.9078872,199.4169822,24.58132315,import,23-09-2024
607,West,White,21.28717337,231.5211953,475.4231897,165.6831577,38.2019864,EXPORT,29-08-2024
181,NORTH,Basmati,42.28371678,283.8439667,625.2292201,206.806887,33.22518928,,30-06-2023
302,South,basmati,150.9936008,459.4589992,510.3107913,154.890478,32.55138156,Export,29-10-2023
941,East,,85.55032192,418.5405207,623.2373839,237.4790872,23.0470257,Import,29-07-2025
729,South,Basmati,67.92922591,621.4797057,536.7661114,244.8771785,35.89956705,Export,29-12-2024
740,South,White,63.05969917,533.0573393,575.1942486,174.5718873,24.39593947,Import,09-01-2025
346,North,White,38.68546979,538.3100212,564.3458158,164.075974,36.12190835,Export,12-12-2023
788,south ,Brown,40.57434609,N/A,301.2435094,206.4326474,24.83132567,,26-02-2025
518,,Basmati,50.78429399,296.4469157,494.3520315,195.9525897,28.65541903,import,01-06-2024
243,West,basmati,36.92647619,516.2744415,656.3499045,117.6568071,26.06262348,import,31-08-2023
46,West,basmati,49.77396911,497.5972142,603.4385255,172.6944499,31.40481661,EXPORT,15-02-2023
927,NORTH,White,65.85646493,741.0048649,462.8261116,162.771973,33.91983826,EXPORT,15-07-2025
158,,Brown,79.37752847,358.7464237,419.1274307,175.3427572,23.95392735,,07-06-2023
761,NORTH,White,61.94674144,555.8291675,647.914001,,27.04585945,Export,30-01-2025
172,South,basmati,53.07620755,521.6316882,471.0757681,195.0803509,35.30597138,,21-06-2023
17,south ,Jasmine,62.49201767,616.5806019,582.2614662,272.9012638,32.39720846,EXPORT,17-01-2023
512,,White,35.08063854,564.1186662,488.2614878,248.9592718,35.03790341,Import,26-05-2024
49,North,basmati,41.23681332,480.895231,220.2828159,201.462574,30.42053244,EXPORT,18-02-2023
992,,Brown,52.40924997,569.901362,462.6854469,223.5676245,38.95835355,import,18-09-2025
858,South,basmati,50.06868255,492.5255832,468.6451449,257.7650206,33.47688618,Import,07-05-2025
516,West,,60.75433063,398.2676092,578.5160261,131.5818454,25.69544235,EXPORT,30-05-2024
912,South,White,62.8732439,497.2668066,769.7060775,184.6449897,23.70792585,EXPORT,30-06-2025
481,West,,55.56820841,501.5807544,486.2140621,229.8379323,26.82893403,Export,25-04-2024
284,West,Basmati,33.14689061,342.0384493,714.1370458,268.3119495,27.63361924,,11-10-2023
735,East,White,68.07876159,633.4903248,453.4869286,136.4294409,24.57878123,Export,04-01-2025
670,North,Jasmine,49.4111819,531.0591259,571.6926356,179.4264413,34.85050547,Export,31-10-2024
226,NORTH,Jasmine,53.9208453,522.4625785,342.9993814,144.6029165,26.62854854,,14-08-2023
27,West,White,34.08595353,459.0039496,356.6284311,97.10166233,31.10926258,,27-01-2023
799,,,53.39514484,483.3530872,454.5085284,212.5346208,31.06409923,,09-03-2025
,,Jasmine,59.21349603,333.8756837,342.0754068,266.0530869,39.26705399,import,13-03-2024
970,,Basmati,62.27720877,603.8377655,462.4129757,143.4478813,32.43085621,,27-08-2025
365,East,Basmati,47.74853473,457.7366439,558.8837956,246.8533438,34.86923129,import,31-12-2023
230,south ,Basmati,40.49651817,310.5526931,613.8519957,246.8252058,37.0208297,import,18-08-2023
38,West,Brown,39.06371054,N/A,462.4728138,114.8935647,18.77566613,,07-02-2023
986,South,basmati,61.27358243,462.7727516,660.665423,149.6375071,27.31959102,EXPORT,12-09-2025
375,,basmati,55.0775767,260.8725569,383.741449,189.9762695,33.27252876,,10-01-2024
470,North,Brown,40.7437915,549.7485257,306.0696325,248.3655617,32.96238992,,14-04-2024
988,south ,basmati,37.24167913,581.6006849,469.5292784,187.6557302,31.39179083,import,14-09-2025
868,,Basmati,52.68661427,534.4945002,302.871949,133.5748735,33.36259849,EXPORT,17-05-2025
909,North,Basmati,30.40609774,428.5452992,600.4059317,131.7429662,26.05575375,,27-06-2025
742,West,Basmati,27.59950101,675.4775545,392.4402451,206.1830748,26.31020722,import,11-01-2025
195,East,Brown,62.89756528,430.495634,560.7758425,82.13328877,32.94250393,EXPORT,14-07-2023
935,North,,50.4957852,619.9638079,661.6003534,176.6554692,23.04552934,EXPORT,23-07-2025
882,South,White,44.57627679,428.4951817,439.5374235,127.5424738,28.60142355,Export,31-05-2025
504,West,White,55.02900405,438.0444325,502.693346,182.8517417,33.83275677,import,18-05-2024
990,East,White,44.32294216,516.6661687,435.6735922,244.7338571,36.61083573,import,16-09-2025
848,West,Jasmine,48.15643349,664.1159539,372.241483,218.8255069,21.50715145,import,27-04-2025
580,NORTH,,55.76758066,440.7073467,405.1081545,204.3485109,34.31201144,EXPORT,02-08-2024
989,,Brown,49.6985573,586.5198608,582.4105742,307.251821,25.80259204,import,15-09-2025
163,South,,,478.1964122,436.9480877,170.5922822,31.56555884,,12-06-2023
718,West,,52.41238138,470.7740238,439.9036262,247.877736,33.29406987,Export,18-12-2024
153,East,White,51.39342594,654.7999754,379.1434877,191.9222008,36.0229729,Import,02-06-2023
697,North,Brown,61.88145735,418.2599103,354.4374152,214.0959394,30.37430653,Import,27-11-2024
716,West,Jasmine,52.03672085,616.4665209,605.9993001,68.88904227,29.93928294,import,16-12-2024
929,NORTH,White,40.13213954,502.1280437,515.6873824,222.2552127,30.4818462,import,17-07-2025
112,North,White,49.49577148,594.4971665,412.6094478,240.4558034,20.99248502,import,22-04-2023
227,North,White,48.11103312,584.1528342,434.7959484,134.5610844,42.75587126,EXPORT,15-08-2023
704,North,basmati,56.5636087,553.7178428,573.050848,206.2273401,23.89096453,EXPORT,04-12-2024
104,North,Jasmine,37.46191766,612.5587771,602.1788697,235.4892145,40.28635932,,14-04-2023
422,south ,,70.60558617,614.6623917,561.173018,169.1584561,30.20886829,Export,26-02-2024
420,NORTH,Basmati,49.69061003,,436.9555472,255.4021429,28.5368469,Export,24-02-2024
849,South,,45.60411289,612.9473589,653.5037592,156.9757963,39.25527088,import,28-04-2025
587,North,basmati,61.98641372,634.1700763,448.5425827,206.6093235,31.65609639,import,09-08-2024
797,West,basmati,56.59380586,542.879064,616.6098625,219.5888261,28.10449126,import,07-03-2025
673,South,basmati,42.90966288,490.7601561,,132.1981777,25.31776974,Import,03-11-2024
120,NORTH,Jasmine,49.13155223,418.3596014,630.5774332,280.9912302,33.70272683,Export,30-04-2023
54,NORTH,Jasmine,42.68122914,N/A,403.5995886,218.8546047,28.87688538,import,23-02-2023
152,south ,basmati,50.09291753,363.1295456,422.8813677,240.5601764,29.86697447,import,01-06-2023
404,East,,59.89369438,436.0235473,451.2747778,183.803375,29.87583666,import,08-02-2024
964,NORTH,Jasmine,29.61038723,614.6879199,169.3900041,215.1718593,30.46866652,Export,
208,West,basmati,42.99884127,463.0414471,376.8599952,195.1006777,26.8862622,import,27-07-2023
659,NORTH,,37.33659494,607.4247234,468.5628335,186.7189089,29.15506751,EXPORT,20-10-2024
7,NORTH,Jasmine,55.05501811,563.9787332,472.4802572,216.6620018,35.11888151,Import,07-01-2023
,NORTH,Brown,40.33687614,584.6518092,537.4582498,145.7964758,28.9115717,Import,17-02-2025
9,South,Jasmine,52.69669357,524.0471249,573.6411374,115.5271331,32.4446362,Export,09-01-2023
825,East,Brown,31.89967597,636.9254797,369.5300527,260.4341005,26.35065207,import,04-04-2025
37,South,Brown,60.23521522,542.1379811,428.3142359,222.1761869,32.19534278,Import,
453,North,Brown,41.97507267,618.9911397,796.0245528,162.648034,28.22441717,,28-03-2024
652,,Basmati,76.6318235,651.3009266,276.8782061,291.5811142,31.59894997,Import,13-10-2024
254,North,Jasmine,51.39215409,617.5283108,590.0778194,187.0959645,22.38792653,,11-09-2023
304,,basmati,57.01373065,152.8570108,343.4775052,227.3136805,29.01609526,Export,31-10-2023
763,East,Brown,45.97933255,500.1379651,541.2273174,,19.90296936,,01-02-2025
572,West,Jasmine,58.0093664,542.4966116,272.0947171,212.7299885,27.91197016,import,25-07-2024
624,West,Basmati,65.68104795,470.2389038,703.5295791,205.211397,31.68681533,EXPORT,15-09-2024
859,West,,60.84479583,167.524428,463.9013229,130.5561495,39.56363425,Import,08-05-2025
759,NORTH,Basmati,53.72434647,618.9515043,293.5886642,206.3206415,29.18858776,Import,28-01-2025
263,south ,Basmati,47.24676776,430.4328622,383.0137909,254.5973086,21.45418222,Export,20-09-2023
611,West,Brown,53.54778482,702.8628924,630.3706701,200.2969085,35.27388907,import,02-09-2024
298,West,,42.88701375,595.7882228,498.292172,231.0972905,28.45170094,,25-10-2023
415,south ,,58.63100226,681.3343952,264.3914384,151.5248247,25.8544541,,19-02-2024
151,West,Brown,44.11236464,607.5175936,659.532268,232.4682342,26.3227554,,31-05-2023
862,West,Jasmine,77.30867233,603.5825238,463.9025788,220.7412241,35.95868918,EXPORT,11-05-2025
641,,White,36.66842689,374.5701137,446.8036957,207.1425506,28.09060328,Export,02-10-2024
907,East,Brown,76.78109874,485.8198375,559.5270992,147.6731327,25.49514991,,25-06-2025
551,south ,,61.66548591,570.7636424,624.1217713,197.5397542,37.90635976,Import,04-07-2024
808,,Jasmine,41.36048779,451.5371236,417.9435503,251.1600487,29.7213303,,
489,South,basmati,45.16188868,430.1395164,294.6747176,206.2022559,29.1462668,import,03-05-2024
711,South,Jasmine,52.97982236,466.7362682,546.4036283,183.8260289,28.62698837,Export,11-12-2024
148,south ,,198.2522568,1832.814598,631.3581722,139.0642336,27.87948092,,28-05-2023
147,,,48.69084027,425.7993864,210.2228536,154.4332348,30.43215095,Export,27-05-2023
737,NORTH,Jasmine,46.96338476,607.1411302,488.7269553,185.2950763,29.25526353,EXPORT,06-01-2025
950,,Brown,86.20115151,388.1725845,411.7167165,151.6633541,31.56498152,,07-08-2025
756,East,basmati,62.25132348,659.737279,482.9288807,172.2443132,28.11716689,EXPORT,25-01-2025
660,West,,49.42016053,652.6186317,530.0315404,251.8257792,33.84324044,,21-10-2024
349,North,,52.51305641,556.8480225,479.9857022,214.6824387,32.99165087,import,15-12-2023
464,South,Brown,58.79592588,669.5388458,663.5155861,181.273387,25.93767408,import,08-04-2024
326,South,Jasmine,35.92855974,244.1631617,289.341783,276.4652097,25.65611825,EXPORT,22-11-2023
187,NORTH,,55.64402988,N/A,241.7446775,203.3296286,26.32598146,EXPORT,06-07-2023
124,North,Jasmine,42.91921134,605.8484544,454.3929338,187.7060622,28.05228603,,04-05-2023
871,North,White,49.81441994,464.8803798,513.4790154,114.6081037,25.27068346,Export,20-05-2025
609,South,Brown,59.00176987,495.4299769,592.3450811,211.1117818,37.25627328,Export,31-08-2024
144,South,,44.49051886,536.5125412,341.7757938,220.8697565,40.2724422,Import,24-05-2023
979,East,Brown,48.28137014,390.4599097,256.74624,,31.2685336,Import,05-09-2025
198,South,Jasmine,39.71325667,505.1626377,337.6716922,198.27391,30.6895826,Export,17-07-2023
610,North,White,57.78109186,423.5008051,502.1772363,203.887996,,Export,01-09-2024
280,North,White,66.23396562,558.7731652,375.5692532,104.4894036,17.26633944,Import,07-10-2023
294,south ,basmati,223.2925825,2793.354494,604.3976195,223.5719933,28.65323948,Export,21-10-2023
401,NORTH,Basmati,,611.1578657,232.2051135,285.9203536,34.99857402,Export,05-02-2024
123,,Brown,416.3681018,1577.845193,567.8681409,195.3508604,34.69990409,EXPORT,03-05-2023
184,NORTH,White,47.47619957,364.8554235,558.6048737,204.9249174,20.50738485,Import,03-07-2023
203,NORTH,Jasmine,34.47272932,533.8814601,383.2364763,211.1545613,32.91340407,EXPORT,22-07-2023
439,south ,Jasmine,64.10568005,417.1484564,389.241189,217.6145222,32.23100918,Export,14-03-2024
247,South,Jasmine,51.60476207,502.6681057,550.3599571,160.3106738,31.27213229,EXPORT,04-09-2023
416,East,,42.03559819,434.2567842,658.8455364,195.9647174,21.97622506,EXPORT,20-02-2024
793,West,Basmati,51.95975034,593.1571269,411.128399,191.7438539,30.50875525,import,03-03-2025
782,,,27.23008792,806.1946965,445.392936,227.8210853,33.21012751,import,20-02-2025
924,NORTH,basmati,43.06813173,463.4664047,279.61588,188.0923532,36.13899994,,12-07-2025
785,South,basmati,52.52936814,334.5271724,484.0680941,238.4166996,21.88130709,import,23-02-2025
905,North,basmati,33.02902615,635.4019142,536.7500501,186.1988676,25.46596137,,23-06-2025
130,North,Jasmine,62.33686921,487.5024214,268.2484909,273.5696774,31.13355843,Export,10-05-2023
638,East,,40.80819861,634.6178264,503.8739636,131.0598348,40.18078093,Import,29-09-2024
403,NORTH,Brown,48.71492519,506.9746849,368.6659069,204.8338061,,EXPORT,07-02-2024
801,,,40.89296177,410.4443906,478.7801135,259.2126708,36.46649748,Export,11-03-2025
787,,Jasmine,48.1246588,515.1110437,331.9802899,45.01647386,32.83744361,Export,25-02-2025
736,,Basmati,,562.9749878,368.6228834,137.6353677,30.61366081,Import,05-01-2025
931,NORTH,White,47.4674509,434.9167274,410.8941945,260.3059217,21.74195202,EXPORT,19-07-2025
220,North,White,31.75930126,484.4178526,596.7595854,196.9405781,21.22605629,EXPORT,08-08-2023
642,North,Brown,74.14790999,352.9091243,534.106965,200.5008962,37.52895561,import,03-10-2024
933,South,Basmati,40.35595745,N/A,563.7984979,208.5754774,34.90766438,,21-07-2025
853,NORTH,White,unknown,622.3853199,499.6086569,233.1125093,29.97597407,,02-05-2025
824,NORTH,Jasmine,76.87534366,441.9856348,352.9795535,159.1036453,29.07057282,Import,03-04-2025
938,North,,62.13316409,469.8502636,608.0244106,224.9983346,21.55443773,,26-07-2025
625,East,Basmati,124.4004589,490.9875259,392.9883935,140.6559385,27.85662602,Export,16-09-2024
,West,Basmati,43.30589805,450.0615701,390.9302384,183.1830823,30.84256701,Export,05-05-2025
951,,White,48.9787156,574.285948,413.4794439,260.446607,40.45788185,Import,08-08-2025
387,south ,Jasmine,43.11333245,681.9223183,626.8452409,142.3133605,24.97239993,Import,22-01-2024
993,South,Basmati,52.65886298,563.5446028,440.5267098,181.6341177,40.43996841,Export,19-09-2025
510,West,Jasmine,55.77910514,473.0358375,501.2383574,262.1617165,27.58863895,Import,24-05-2024
268,East,Brown,221.9775924,1650.828129,226.2160446,183.230004,30.3057823,EXPORT,25-09-2023
837,south ,Basmati,40.34502014,383.432841,668.3839724,155.7748463,19.07753632,Export,16-04-2025
442,south ,Basmati,57.99499254,487.1958294,518.0576382,196.4176557,32.69408464,import,17-03-2024
497,North,basmati,58.37562703,359.958044,415.4116577,237.3536422,16.97826532,Import,11-05-2024
113,West,Jasmine,48.43269602,477.3739129,718.7826088,180.1926955,26.67897828,Import,23-04-2023
692,North,Brown,44.3185767,390.1449159,497.0119031,180.4634043,22.6900311,Import,22-11-2024
233,south ,basmati,59.70900732,479.9250836,446.3677075,244.6622314,24.25574295,,21-08-2023
887,South,Brown,41.67706117,506.7493681,361.7766717,209.3429851,31.56820184,import,05-06-2025
608,,Brown,48.39095092,525.9573561,485.9763349,,24.09238419,,30-08-2024
672,West,Jasmine,56.02477209,610.9929596,309.8328094,171.365918,29.83724888,Import,02-11-2024
374,West,Basmati,40.07686734,508.7968821,634.3803743,277.8440918,27.74364735,import,09-01-2024
819,NORTH,Basmati,53.47530376,438.7305354,478.0898586,202.5185948,34.83272125,Import,29-03-2025
860,South,basmati,88.16463272,353.1076536,529.4530993,215.0028413,19.13115548,Export,09-05-2025
234,NORTH,Brown,43.82553388,376.785767,260.881891,187.2279893,31.28039939,,22-08-2023
802,North,Brown,50.91864746,599.6008659,515.5637327,170.5011155,39.7498752,Import,12-03-2025
677,south ,basmati,35.53871967,436.9687521,640.971837,184.6470841,39.9693147,import,07-11-2024
318,South,Brown,56.29413585,574.0590868,389.0572565,170.6819657,26.25460392,,14-11-2023
649,South,Basmati,56.32961752,479.1045845,575.0155695,286.4942699,28.30077479,import,10-10-2024
411,south ,White,49.70109526,431.4793802,500.703214,174.9806955,32.03978455,import,15-02-2024
916,North,Brown,42.54526508,588.9987562,551.48427,262.8539884,29.10508279,Export,04-07-2025
710,East,basmati,44.8428293,493.3612382,618.1463569,234.3782176,21.90221986,EXPORT,10-12-2024
359,NORTH,basmati,38.12087191,608.194206,786.5623591,180.180224,31.42028285,import,25-12-2023
259,North,Basmati,54.99637101,561.848838,567.4690987,183.9768725,31.31951559,EXPORT,16-09-2023
745,South,Brown,220.3206318,364.5981642,482.8674116,264.269264,28.94465665,,14-01-2025
628,South,Brown,38.68973609,430.1804467,491.2949121,191.3927863,29.95707399,Import,19-09-2024
633,West,Jasmine,57.02406569,519.1539299,467.1174251,288.804364,30.03482112,Export,24-09-2024
283,NORTH,Basmati,64.59493603,540.6477477,674.6631722,217.7715962,32.21869646,Import,10-10-2023
377,North,Basmati,31.97591093,545.4183167,417.7011213,243.0362339,30.87587475,Import,12-01-2024
385,south ,Jasmine,40.33482974,519.3207423,571.9435211,200.8727733,36.12735273,import,20-01-2024
225,West,Basmati,47.47314312,447.0062231,648.1714803,195.1084594,20.3457353,,13-08-2023
974,NORTH,White,41.34960774,420.0651547,625.7968214,218.2954669,24.68746212,Export,31-08-2025
966,south ,White,38.1970706,553.3400851,593.9427502,106.9480035,24.79916847,Export,23-08-2025
473,West,Jasmine,44.16642028,413.5608929,616.9757182,249.7890614,34.54406206,import,17-04-2024
348,East,Basmati,50.31266877,443.06163,578.3673998,137.9822874,27.37858629,import,14-12-2023
506,North,basmati,50.30311657,576.6467368,481.1358233,159.7620327,29.31044374,,20-05-2024
640,East,Jasmine,55.67055517,431.1282334,436.3296728,169.4609027,36.08484431,Export,01-10-2024
811,North,Jasmine,59.02469223,433.3715799,352.3452461,224.8406254,23.77616563,EXPORT,21-03-2025
798,NORTH,basmati,46.13523283,465.8892097,483.3615498,166.9569619,33.58022875,import,08-03-2025
947,North,White,49.54029992,532.5014136,440.0811383,199.7447712,35.11224136,,04-08-2025
923,,,31.80692071,617.1662312,451.1606115,184.2398537,23.20015405,Import,11-07-2025
620,NORTH,Jasmine,47.78886905,481.3130403,390.0941259,258.2663709,28.73923267,EXPORT,11-09-2024
873,West,Brown,46.00888148,376.6731174,330.0725756,250.3297858,30.26606099,,22-05-2025
821,,White,52.65155527,398.5065194,393.327734,253.9266773,20.47532111,import,31-03-2025
646,South,Brown,46.84735156,471.7153454,618.0729061,184.2449832,34.74042194,import,07-10-2024
864,North,Jasmine,48.19510211,605.4431655,414.0768174,243.3596531,18.30913773,,13-05-2025
557,,Jasmine,51.26449023,541.7673698,449.97746,171.333008,31.47780301,,10-07-2024
978,East,,31.75275953,384.5305257,559.0071014,240.4978407,21.92484064,Export,04-09-2025
578,south ,,147.2836166,559.98593,520.6438043,206.9095318,26.0936375,import,31-07-2024
796,West,,44.73244567,579.917882,407.3528491,181.4887204,28.08703309,EXPORT,06-03-2025
86,South,Brown,55.64277388,578.2182608,617.2604072,194.3459832,28.94839002,,27-03-2023
243,West,basmati,36.92647619,516.2744415,656.3499045,117.6568071,26.06262348,import,31-08-2023
699,West,Brown,57.65390214,398.6684164,598.7832169,218.3547921,20.35109884,import,29-11-2024
160,East,,54.03390023,511.9018406,467.2534207,190.6557085,29.48665696,Import,09-06-2023
525,South,Brown,47.49531961,579.3169367,346.3776921,243.1973319,30.42978694,Export,08-06-2024
36,,Jasmine,45.04133822,571.5658245,534.0786666,296.6229749,25.2403993,,05-02-2023
541,North,basmati,45.45810442,509.9605757,540.325787,148.4643534,23.13055441,,24-06-2024
171,,Brown,59.62965529,701.7907964,521.3261061,136.4289611,32.41662414,,20-06-2023
655,NORTH,Brown,53.79482057,575.1130848,600.5251962,156.2138207,32.43084299,,16-10-2024
908,East,Basmati,45.14348824,381.6114824,383.143202,158.5541783,17.69010147,,26-06-2025
875,West,Basmati,36.22299227,290.3324301,311.7710319,181.0824059,37.79091815,,24-05-2025
865,West,Brown,42.20848348,447.3837646,637.7735791,153.0148701,23.54480213,EXPORT,14-05-2025
963,West,,55.28957936,382.7739547,373.9009824,155.1934766,29.40456928,,20-08-2025
734,NORTH,Basmati,53.0419292,569.1881145,552.9874674,119.7452518,,import,03-01-2025
96,south ,Brown,70.01737103,497.1916134,634.3916843,257.2379806,29.05644936,import,06-04-2023
564,West,Basmati,58.27850096,535.9020153,380.5923054,136.9394074,26.07751964,,17-07-2024
241,south ,basmati,48.65731897,428.336013,591.3654085,112.9148223,32.30027171,,29-08-2023
743,North,,45.01637608,676.8771783,357.289758,125.1992721,21.41758412,Import,12-01-2025
575,North,Jasmine,41.56739396,510.5749479,788.3888443,145.4551705,33.07056484,Import,28-07-2024
691,West,,63.09472896,592.6605508,519.7782314,287.4287957,28.51792278,import,21-11-2024
461,,Basmati,52.82543526,666.4317098,459.0066521,150.4354809,26.85471634,import,05-04-2024
554,NORTH,basmati,41.64237865,285.9734121,513.840315,219.0153421,33.09362919,Import,07-07-2024
896,south ,,61.57096385,546.8315585,617.6473653,136.0790039,39.32922276,,14-06-2025
207,West,Basmati,51.69693792,532.5707358,668.1355357,257.308913,33.16060474,import,26-07-2023
393,East,Brown,53.02449714,400.3608311,506.1630111,232.4715233,32.17539169,import,28-01-2024
795,South,Brown,unknown,533.1942557,708.532021,229.2341641,29.71972217,Export,05-03-2025
398,West,,59.12435249,580.9857842,420.6774795,222.2782291,34.57466695,,02-02-2024
767,West,,63.75866173,368.831725,281.3557342,98.34996322,31.86918573,EXPORT,05-02-2025
866,East,basmati,48.05668455,303.5707478,412.1386454,257.8776596,31.64284925,EXPORT,15-05-2025
218,south ,,34.67204148,561.9926332,342.4919292,191.2589818,32.0985541,import,06-08-2023
5,East,basmati,59.50502755,355.1943628,507.5176954,229.432634,23.70467187,Import,05-01-2023
769,,White,30.63884686,540.4101655,490.1188593,160.5057845,36.40107636,Import,07-02-2025
643,South,basmati,50.79993381,481.3228086,423.1362156,267.2690624,40.94249493,EXPORT,04-10-2024
915,,,68.40217135,493.0421791,450.4509454,202.2303862,23.12387441,EXPORT,03-07-2025
613,West,,53.95309462,390.3597514,667.0557683,180.2763653,33.85384403,Export,04-09-2024
739,East,Basmati,48.34600982,596.6760463,313.7486078,221.6736416,30.28290095,Export,08-01-2025
547,North,,33.011508,433.1929348,408.3091962,224.8577414,26.86887702,Export,30-06-2024
726,NORTH,White,47.44748058,531.5725267,525.3395065,278.1950072,33.72723641,Import,26-12-2024
684,North,,42.64141551,503.1044898,425.5159704,197.0400713,35.55811076,Export,14-11-2024
99,,White,33.67047719,437.3809968,434.7546997,268.5021831,27.65377081,import,09-04-2023
805,West,Basmati,33.93622994,619.2496559,514.6093378,239.0586928,45.44944804,Import,15-03-2025
728,South,,47.33085288,449.6210416,517.7647569,160.5664034,18.05853775,EXPORT,28-12-2024
574,,Basmati,41.13957546,471.2106994,511.6256089,259.9937742,36.11965909,Export,27-07-2024
407,North,Jasmine,62.07809308,624.9780701,670.0172733,219.80997,33.1007439,Export,11-02-2024
503,East,White,39.61198172,481.4959277,456.2677146,156.5373822,31.07610366,Import,17-05-2024
48,West,Basmati,67.8162509,336.7441597,532.0066339,188.3847753,34.85402426,Export,17-02-2023
33,North,basmati,48.26965121,446.4386662,270.6803137,193.6559643,27.23015726,EXPORT,02-02-2023
780,West,White,51.50136116,549.9766438,561.5490822,217.8861385,31.92139417,,18-02-2025
840,North,Brown,25.97246065,578.1362222,373.0932466,180.7157668,23.62740446,Export,19-04-2025
201,south ,Jasmine,41.14836501,433.7869155,459.3662478,187.509505,30.20307043,import,20-07-2023
135,NORTH,basmati,58.4707901,359.5435743,636.9614299,203.9752366,27.81396277,Import,15-05-2023
28,South,White,55.64701063,425.2921921,468.3458159,217.8108355,27.94139209,,28-01-2023
948,South,White,38.53335285,455.3757326,611.2437169,167.1293103,27.33284127,Import,05-08-2025
231,East,,41.29427384,443.6299825,606.3349868,114.5940303,25.0397822,Export,19-08-2023
490,,Brown,46.68543702,412.9482894,495.8727349,,17.96880924,Import,04-05-2024
773,West,,57.23610587,460.2295886,479.6699711,195.5938079,30.64314345,Export,11-02-2025
379,West,White,21.11728795,428.7505807,551.8486819,208.5101025,29.64208264,Import,14-01-2024
289,,,35.64381172,347.3729003,555.4058443,114.1469026,31.99282033,import,16-10-2023
419,NORTH,Basmati,40.05893767,554.1056763,345.8700415,221.2797127,26.85757147,EXPORT,23-02-2024
675,,Jasmine,61.61933813,401.2169319,493.1289119,231.99517,29.57570478,Export,05-11-2024
392,East,White,42.93243243,638.6758066,338.5871584,215.8954192,26.65561983,import,27-01-2024
593,South,Brown,44.72223136,601.5228092,258.3109939,211.6435654,29.85724008,EXPORT,15-08-2024
